geneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ABCE1,2546.928586010415,-0.435267484387307,0.077624745347577,-5.607328983023753,2.0547287e-08,8.4231228e-08
ABCF1,4561.976688646207,0.287767919260563,0.072005780947058,3.996455777240226,6.4297886255e-05,0.000167894928758
ABCF2,744.153443958926,-0.18724779563332,0.243383050275237,-0.76935429735787,0.441683011926396,0.532510222087153
ABCF2-H2BE1,0,,,,,
ABCF3,2860.3929516290286,0.231097294123463,0.103444219198286,2.234028115969305,0.02548122315102,0.042954061883148
ABCG1,4472.5669272642435,0.646974573649514,0.123567243717645,5.235809703159445,1.6426313e-07,6.0262137e-07
ABCG2,4328.833717659338,-0.050396954025909,0.244340159267073,-0.206257351133273,0.836589891073361,0.878280417206585
ABCG4,84.95636939217285,0.656994442267768,0.251848676831896,2.608687290051951,0.009089025867601,0.016726463160158
ABCG5,0.613272576708254,-0.13908277733586,0.715081117281769,-0.194499300812968,0.845784943144703,0.885391043233568
ABCG8,1.051867058144828,0.885316542161426,0.635827478641509,1.392384840071663,0.163805892670301,0.227029219665856
ABHD1,15.391991823272456,-1.262196075710004,0.248267075298855,-5.084025234480315,3.69518813e-07,1.297665992e-06
ABHD10,1776.3024465878557,-0.211272989582851,0.119190623476309,-1.772563842866765,0.076301007539178,0.115683173502516
ABHD11,448.3791542719832,0.229309400561143,0.094845920783525,2.417704405912363,0.01561875891114,0.027499871672424
ABHD12,3149.1895218038153,0.335643748808836,0.087284926525264,3.845380435895595,0.000120365545234,0.000302153658994
ABHD12B,7.694471252096451,-1.589285838761896,0.312733022501158,-5.081925234665646,3.73628482e-07,1.310370469e-06
ABHD13,1146.9044528641273,-0.010101001181293,0.099565890507561,-0.101450417706307,0.919192915346112,0.941526399391137
ABHD14A,264.63705613885656,-0.955071636715153,0.124297455912834,-7.683758526682257,1.5e-14,1.2e-13
ABHD14A-ACY1,2.140053021926771,-1.010376385080124,0.379536622242128,-2.662131467343742,0.007764754489237,0.014476608269733
ABHD14B,2358.4178754749087,-0.084634562063307,0.119449644572583,-0.708537579715269,0.47861148373301,0.5690837055305
ABHD15,717.102879409494,-0.151136331359756,0.078159042323638,-1.933702446531226,0.053149722873963,0.083749445001874
ABHD16A,135.27957361984855,-0.078296960697797,0.141480915207189,-0.553410052395662,0.579982657053339,0.664119681740723
ABHD16B,1.66975971946827,-0.179826022000116,0.543083864069427,-0.331120171114359,0.740553715905844,0.803239483352642
ABHD17A,2069.991185354126,0.083806650723918,0.105877021778851,0.791547111128307,0.428624796020784,0.519285249009779
ABHD17B,788.6383872744397,-0.050202210291489,0.082330569325284,-0.609763915188571,0.542018208336693,0.629383873706359
ABHD17C,1806.5528415110655,-1.425169933038483,0.133204450096985,-10.699116523515794,1.02753210634592e-26,2.08231615116448e-25
ABHD18,595.323215693973,-0.12221942521956,0.118312174995895,-1.033024920924667,0.30159223638541,0.386096981708155
ABHD2,8715.7211688168,0.484361776760405,0.116843352566472,4.145394377355378,3.3922934419e-05,9.2424256804e-05
ABHD3,1698.2417257925586,-1.858163237783712,0.146993972997075,-12.641084528143782,1.25313430372132e-36,4.484344713739e-35
ABHD4,4409.13884707561,-0.957644021889419,0.095522887615239,-10.025283424709203,1.18020502964817e-23,1.94895859811874e-22
ABHD5,1532.3709047048962,-1.234043904912629,0.091887888677236,-13.429886383039191,4.0403090944516e-41,1.84174872266395e-39
ABHD6,1026.7606771282292,0.273101656879345,0.109266084147674,2.499418360323468,0.012439735792415,0.022324230832013
ABHD8,785.6068369614077,0.349450250856782,0.119029109582962,2.935838569919072,0.003326473827497,0.006637994010473
ABI1,2918.87146471987,-0.33022658918739,0.068721300803451,-4.805301781639264,1.545182575e-06,5.001455544e-06
ABI2,4087.7338674059506,0.02760288189394,0.054606663492888,0.505485596964452,0.613217812103932,0.693848487492712
ABI3,709.2357141422076,0.013971346545601,0.127370122222832,0.109690925169705,0.912654497651133,0.936462875850727
ABI3BP,13350.787577261804,3.695379728893576,0.202115897399779,18.283468922705424,1.1206634573924e-74,2.45807641172046e-72
ABITRAM,1008.6345131984947,0.145529028476463,0.099557650102778,1.461756362531918,0.143807986028674,0.202626669552494
ABL1,12877.898002785183,-0.805521866676646,0.145901373724123,-5.521002620576864,3.3707075e-08,1.34712692e-07
ABL2,2196.4870023293847,-0.135719729159764,0.085278958278586,-1.591479679153671,0.111501665071749,0.161978887610853
ABLIM1,61087.01539896455,-0.923064363498532,0.155730811116427,-5.92730723535777,3.079425e-09,1.3784586e-08
ABLIM2,180.11304008974585,0.505079588135831,0.173158072595288,2.916870005340869,0.003535630943041,0.007026039576003
ABLIM3,6536.376748671317,0.834141727480682,0.14708094954454,5.671310459061722,1.4170933e-08,5.9092567e-08
ABO,1171.0888325481747,-2.884448584010162,0.218253944013035,-13.216020434608485,7.09179838166719e-40,3.05356787593079e-38
ABR,7261.139191266076,0.625857608766623,0.092617320642946,6.757457508184643,1.4043e-11,8.1425e-11
ABRA,1.320534082329778,1.817942679450184,0.689420582716103,2.63691384479421,0.008366407769004,0.015502216899752
ABRACL,753.6100600187132,-0.505454231633505,0.126341228213104,-4.00070696464134,6.3153524508e-05,0.000165114894253
ABRAXAS1,1152.725568195247,-0.950457594489685,0.101441403845321,-9.369523276106808,7.28608670363049e-21,9.74474896000623e-20
ABRAXAS2,1112.3176030021375,-0.248905565777367,0.067177600018831,-3.705186932959742,0.000211234888743,0.000511263568184
ABT1,1452.9809261667506,0.605987980013146,0.080453304603589,7.532170157571258,5e-14,3.7e-13
ABTB1,1638.8567859989755,1.712503225269257,0.149657667668872,11.442803111553852,2.55494913702099e-30,6.45453546214354e-29
ABTB2,687.2093764525505,-1.529929761410692,0.203468549545765,-7.519244447489292,5.5e-14,4.07e-13
ACAA1,2978.9640821759776,-0.037411927483894,0.075821309360076,-0.493422334692542,0.621714204272928,0.701394144043596
ACAA2,493.21782710300994,0.538985704426668,0.168893681651288,3.191272161024374,0.001416477807096,0.003005441246785
ACACA,3826.0919450707497,0.124775641411608,0.06976131407588,1.78860795649418,0.073677975583669,0.112079975259621
ACACB,1951.627044227025,0.453527892184113,0.110193631487059,4.115735964626714,3.8594592252e-05,0.000104223287652
ACAD10,1352.4099267788788,0.57344642134538,0.067847378019909,8.452005635016649,2.86340775532066e-17,2.89038300975627e-16
ACAD11,81.7538364198666,-0.330722337223205,0.194869032553144,-1.697151840341853,0.089667957438626,0.133538573247524
ACAD8,1374.549734701057,-0.046075966783254,0.088795908008311,-0.518897411116535,0.603832283226172,0.685492850786626
ACAD9,2670.304018448621,-0.079272843607815,0.061685343002253,-1.28511636232483,0.198751624624327,0.269159968729276
ACADL,4673.484083126088,-2.015533883101476,0.224769073264307,-8.967131704686974,3.04336111020569e-19,3.55516444477912e-18
ACADM,2667.8558467353237,-0.630345702327085,0.087321441775563,-7.218681798076891,5.25e-13,3.513e-12
ACADS,974.8533923391058,-0.194217473353255,0.120058154930199,-1.617694970126542,0.105728350522896,0.154422198758236
ACADSB,1602.944890463723,0.029648390733259,0.083571857447336,0.354765248001608,0.722765465163732,0.788579080788426
ACADVL,15518.60245430657,-0.238291758076086,0.089979853588171,-2.648279015508568,0.008090272276586,0.015038388467066
ACAN,592.1557315024974,-0.767289656013456,0.314693754774454,-2.438210623415086,0.014760171087154,0.026099073382863
ACAP1,205.05567147537002,0.577431607140943,0.161660080985272,3.571887404866188,0.000354417790629,0.000828871712054
ACAP2,3390.1454380252744,-0.322860861545938,0.087094971649857,-3.70699772248527,0.000209730828248,0.000507952917881
ACAP3,2220.5317760282387,-0.194522320394943,0.135724273260722,-1.433216886866452,0.151795865202801,0.212379609348209
ACAT1,3904.507858801263,-0.850436163304978,0.078344523366724,-10.85508120745293,1.88639047954378e-27,4.0194130400702e-26
ACAT2,1169.2344875047454,-0.770402971176413,0.120718062206259,-6.381836794730023,1.74976e-10,9.00431e-10
ACBD3,3538.8445564960152,-0.40070451017015,0.078036293829191,-5.134848036827925,2.8237209e-07,1.006028138e-06
ACBD4,1067.0212102013616,0.039289850978486,0.099103320252373,0.396453427376921,0.691770558635766,0.761850687885004
ACBD5,2063.1399641342105,-0.240413826545642,0.088480547712425,-2.717137639416786,0.006584921710411,0.012443673258556
ACBD6,1974.5965472173832,0.056437686235932,0.06511710464128,0.866710621530832,0.386100584271268,0.475239934848717
ACBD7,185.75743958112037,-0.180849781259733,0.251376897195434,-0.719436763192803,0.47187185218796,0.562505039142732
ACCS,1081.4931560957139,0.25876563552346,0.143650545283498,1.801355052379226,0.071646935817706,0.109293525722902
ACCSL,0.412868475751306,0.985753749643314,0.745817573186804,1.321708934037699,0.186265092537513,0.254188726780076
ACD,1001.287817207862,0.384994155496889,0.089791343533555,4.287653356618022,1.8057058904e-05,5.10858583e-05
ACE,756.9158355474046,1.485714026180478,0.208880491049063,7.112746713294102,1.138e-12,7.349e-12
ACE2,7.566561802514498,-1.117588228049481,0.402476454810966,-2.77677914991173,0.005490046878293,0.010537001646993
ACER1,8.122531918584132,1.069575969457455,0.271785416696193,3.935369242614843,8.3068881777e-05,0.000213766215576
ACER2,113.73504162722878,0.811485204694583,0.163726295300413,4.956352326946808,7.1828914e-07,2.438860448e-06
ACER3,2045.7976850131906,-0.616049237230782,0.108816437797667,-5.661361920119649,1.5017632e-08,6.2372183e-08
ACHE,1104.5600776210679,0.587335853029934,0.178917155874196,3.282725181719939,0.001028088383638,0.002234776708004
ACIN1,8476.003023705283,-0.377857838458892,0.074382162821527,-5.079952291324563,3.77529667e-07,1.323803481e-06
ACKR1,196.94402611129422,0.44001930247784,0.327715130005464,1.342688396689234,0.179372893461822,0.246061969369598
ACKR2,126.35401184403077,1.156257597926299,0.184664709317947,6.261389099178172,3.81563e-10,1.891985e-09
ACKR3,9979.567786481897,-2.095041713518126,0.227614595624556,-9.204338183012835,3.43783140361843e-20,4.3930725626499e-19
ACKR4,126.86938404768189,-1.767330852106963,0.286137721144428,-6.1765042547987,6.55364e-10,3.159714e-09
ACLY,8209.168710096676,-0.159112190404524,0.059606605283347,-2.669371786032178,0.00759932805011,0.014199425953724
ACMSD,0.198756760763933,0.37668441271319,1.078836761114822,0.349157932219459,0.726970746321561,0.792471647922539
ACO1,2697.621742511974,0.175124196673848,0.07005491420718,2.499813163084266,0.012425882048653,0.022305810217128
ACO2,6331.402601905256,-0.471391150846348,0.075171204921076,-6.270900557484331,3.58966e-10,1.784682e-09
ACOD1,0.141194443257051,0.451263198537192,2.004793295587138,0.225092132705398,0.821907601143486,0.867163449477628
ACOT1,116.67690652254821,-0.998844170986129,0.227094042766731,-4.398372404740423,1.0906571697e-05,3.175236145e-05
ACOT11,431.5283519358233,-1.904192701159152,0.196064272173779,-9.712084104091115,2.67804378316656e-22,3.97211203606661e-21
ACOT12,3.074114518885618,1.649650744082052,0.464157554095903,3.554074967702036,0.000379311073171,0.000882660465327
ACOT13,1091.3388745423074,-0.036398729837205,0.092763206595923,-0.392383264582024,0.694775049565986,0.764346847472015
ACOT2,468.0298049902535,-0.88393709854421,0.108017324827716,-8.183290041241621,2.76197302766616e-16,3e-15
ACOT4,9.315108579456632,-0.39470353331161,0.277884096982633,-1.420389067231429,0.155494443873074,0.217010148677832
ACOT6,0.849029117651187,1.117163151092099,0.603599400788027,1.850835421031879,0.064193233581753,0.099131835243783
ACOT7,584.4106016401653,0.242256812847576,0.111893712924721,2.165061883419303,0.030382946483884,0.050338545654095
ACOT8,1465.8610493961178,0.7166718377004,0.098112179570653,7.304616418028969,2.78e-13,1.914e-12
ACOT9,3513.954985838646,-0.370251796445632,0.071033909245739,-5.212324654198037,1.8648881e-07,6.78286652e-07
ACOX1,7826.039313135964,-0.271846351895982,0.06296277624071,-4.317572510727628,1.5775459142e-05,4.4972119304e-05
ACOX2,964.117029711687,-0.574685648060644,0.108508261375705,-5.296238652933737,1.18212323e-07,4.4193915e-07
ACOX3,1012.3081558740208,-0.04943241599984,0.09450189594298,-0.523083854631507,0.600915900470868,0.682939315526918
ACOXL,2.661133676600727,-0.148452878375843,0.431549357002256,-0.343999767273588,0.730846461112448,0.795440830179829
ACP1,2831.080230150777,0.111570291287952,0.057080987796361,1.95459636553564,0.050630730647184,0.080166398487142
ACP2,3155.3616853551075,0.298227185883433,0.085055605169461,3.506261407337704,0.000454448662686,0.001046017391002
ACP3,96.8004671380312,-3.58575359247871,0.231787136442868,-15.470028438625382,5.52826222307982e-54,4.79390329707443e-52
ACP4,0.116200989525694,0.720677679863197,2.537731442482351,0.283985006371772,0.776421870998979,0.831231734349808
ACP5,179.4548918315047,0.31398895991824,0.255281473083842,1.229971592239746,0.218707742914978,0.292572803250832
ACP6,915.9837015183907,0.001065298460651,0.10236259852564,0.010407106462661,0.991696480320496,0.994149326760691
ACP7,3.209018238254384,-2.006561852477469,0.433361182416051,-4.630229780366106,3.652601697e-06,1.1304632478e-05
ACR,20.456992034580352,1.634981007034542,0.22386863080244,7.303305519733064,2.81e-13,1.931e-12
ACRBP,170.28643359849102,0.237121024745833,0.123299901866488,1.923124196826967,0.054464454202979,0.085560775544349
ACRV1,3.796748105879764,0.47716022625407,0.430838633158655,1.107514947663381,0.26807135327679,0.348457248169314
ACSBG1,41.188588856306424,0.974171579684931,0.503165788514915,1.936084690018735,0.05285732931474,0.083373269690694
ACSBG2,17.177637362729957,-0.545938779169976,0.391938811212838,-1.392918393257846,0.163644469685518,0.226872954552112
ACSF2,2206.4556437556976,0.488903792858196,0.120708158820789,4.050296165846198,5.1152850557e-05,0.000135795777557
ACSF3,1259.5803031805413,0.510258582099542,0.097222596385962,5.248353788803132,1.53464368e-07,5.65117454e-07
ACSL1,2885.2622754705167,0.500340184805376,0.147030837482924,3.402960857537688,0.000666598296562,0.001493577531679
ACSL3,10695.219289195202,0.333880697092662,0.081490572312871,4.097169618723221,4.1823245394e-05,0.000112518410841
ACSL4,2181.947279184858,0.164800082962981,0.14317279014744,1.15105728395227,0.249708669760463,0.327880022467362
ACSL5,2796.38532573347,-0.054900655221308,0.171931401172346,-0.319317209346041,0.749485984064562,0.810100103594393
ACSL6,68.491794574393,3.844412304920081,0.330918619181814,11.617394978938558,3.36232611038331e-31,8.90443295482761e-30
ACSM1,44.09696775597053,-1.522197764891234,0.246052983389151,-6.186463354048289,6.1529e-10,2.974193e-09
ACSM2A,0.880978932088838,1.27473020952902,0.637887087691053,1.998363400242408,0.045677276563666,0.073036633297855
ACSM2B,0.778441389392657,1.455502690051721,0.634550295884438,2.293754647175821,0.02180459584414,0.037248019508717
ACSM3,212.58001390087674,-0.555297111418507,0.155659047755774,-3.567393732806052,0.000360549521735,0.00084226103035
ACSM4,0.238006285733679,0.629397617523657,1.052025761662469,0.598272058023606,0.549658417652709,0.637065245475389
ACSM5,98.74580989983255,-0.166519610812633,0.201773185566784,-0.82528117076051,0.409211979260052,0.499074255336194
ACSM6,0.266244994835194,0.350849728988168,1.322929895759436,0.265206591908456,0.790850317066141,0.842693793872157
ACSS1,1891.5187735340783,-0.179162745098529,0.089867066437566,-1.993641855695811,0.046191207778492,0.073807754355692
ACSS2,1987.6759041439207,0.242309169103824,0.07289070740781,3.324280662391558,0.00088646933822,0.001948978106342
ACSS3,3316.8020325286548,1.145026142603382,0.100314175603783,11.414400165395943,3.54340046781251e-30,8.82018135138803e-29
ACTA1,25.9542766974082,-0.065820918662941,0.385293570394308,-0.170833161310167,0.864354953387231,0.89952742120857
ACTA2,9533.113810627348,1.112502225738646,0.195120068981047,5.701628907514942,1.1866795e-08,5.0010063e-08
ACTB,190110.3997487398,-0.527020177602768,0.080949031379212,-6.51051863899274,7.4892e-11,4.01924e-10
ACTBL2,0.447866337832587,-0.848839823272576,1.074484010860179,-0.789997631135559,0.429529151763309,0.520110508896222
ACTC1,110.36675350682806,-1.242418803305701,0.40731238364664,-3.050284875167337,0.002286243991561,0.004678381404748
ACTG1,213082.11836080533,-0.489536102573329,0.08455480840346,-5.78957142493269,7.056625e-09,3.0426389e-08
ACTG2,975.3377120958926,1.187507873372097,0.295616080303855,4.017061156319688,5.8928435174e-05,0.000154806502098
ACTL10,50.49943772995077,-0.074512366286664,0.232540585822069,-0.320427361199124,0.74864438683396,0.809425072380674
ACTL6A,1637.0406676095236,-0.872191163720661,0.098065045967741,-8.894006576079812,5.89442059912711e-19,6.74619875077507e-18
ACTL6B,0.934683996122199,1.663153746034632,0.681451331407652,2.440605321878394,0.014662669680891,0.025943894232755
ACTL7A,0.076583677428035,0.797212721412474,2.975530039108101,0.267922928330253,0.788758644441537,
ACTL7B,0.78286696339137,0.238756150871616,0.763920612955968,0.31254052688506,0.75462976844668,0.81433798708803
ACTL8,0.046723454831683,0.797212722949257,2.975530039067856,0.26792292885035,0.788758644041189,
ACTL9,0.152744547980021,0.211662643392433,0.978158777259646,0.21638884025088,0.828684664405628,0.872035591679431
ACTN1,9045.364608692042,-0.146328934465072,0.131961613595216,-1.108875001437361,0.267484109438051,0.347823049689955
ACTN2,11.309911131134154,0.61785309686788,0.451642184976392,1.368014586370352,0.171307510396686,0.236197102783302
ACTN3,10.24106489579528,-0.514654988208803,0.376586538346256,-1.366631400232363,0.171740869856694,0.236654602927436
ACTN4,22576.224945469185,0.192945039336751,0.097777028401301,1.973316662323347,0.048459495719597,0.077036053734325
ACTR10,3782.0912443854622,-0.519399448280933,0.084612932581789,-6.138535002068044,8.3286e-10,3.978436e-09
ACTR1A,8457.493961468332,-0.532764419163959,0.068295610140555,-7.800858914174853,6e-15,5e-14
ACTR1B,3575.614533127193,-0.450033289002056,0.060382839281546,-7.452999798563496,9.1e-14,6.62e-13
ACTR2,14386.060262764477,-0.569370461996616,0.076644085897668,-7.428759249041248,1.1e-13,7.87e-13
ACTR3,8343.489903107733,-0.909453223260624,0.078936114075885,-11.521383259205377,1.02944939329205e-30,2.6657020122968e-29
ACTR3B,290.1379248314309,0.369452724409323,0.118164283703812,3.126602327107445,0.001768389518419,0.003692032943047
ACTR3C,88.60151856284072,-0.775354835050438,0.178341771600814,-4.347578405724987,1.3764887058e-05,3.9579357544e-05
ACTR5,559.0584526853459,0.590770207227709,0.077182939473678,7.654155325726871,1.9e-14,1.49e-13
ACTR6,1238.280924036132,0.213962410530337,0.112886384220618,1.895378366554662,0.058042292647714,0.090553494256556
ACTR8,1535.086329487003,-0.405403169650472,0.071034038638181,-5.707167682178888,1.148716e-08,4.8497875e-08
ACTRT1,0.655141144064777,1.392829777074116,0.933101556048827,1.492688301766408,0.135518796945194,0.192386541555334
ACTRT2,0.018960704112799,0.74705164084226,2.977668182739751,0.250884784668955,0.801903188349587,
ACTRT3,103.46501745671526,-1.765802168782606,0.259496716314035,-6.80471874120243,1.0125e-11,5.9585e-11
ACVR1,3800.7338710885037,-0.282039214689132,0.088396221457721,-3.190625233048328,0.001419652995538,0.003011150221708
ACVR1B,2974.114311018997,0.72620354524345,0.092439863065746,7.855956523074362,4e-15,3.3e-14
ACVR1C,15.070867131073902,1.59491921585542,0.353902538041359,4.506662271150562,6.585532623e-06,1.9711136655e-05
ACVR2A,864.6160081997635,-0.471154081618805,0.086974969658202,-5.417122690244839,6.0565782e-08,2.35100654e-07
ACVR2B,964.3766111284582,0.964273607613144,0.085923450283045,11.222473078498165,3.16299313405643e-29,7.43642421076269e-28
ACVRL1,1542.1147218408325,1.359401388465115,0.162261717057954,8.377831894750564,5.39115707913749e-17,5.30410198329495e-16
ACY1,19.72226720009304,-0.090319932472225,0.194150502505428,-0.465205762059256,0.641784112776793,0.719335277059669
ACY3,18.28436647791417,0.232377139194957,0.376400982846063,0.617365920348812,0.536993395327637,0.624638436641406
ACYP1,747.9830569805113,-0.600287363934077,0.112988574650489,-5.312814731852009,1.07944769e-07,4.0583228e-07
ACYP2,513.8438088119271,0.143592455385374,0.080268010358863,1.788912603456843,0.073628891707514,0.112014447735202
ADA,337.94003055189404,0.526771454978777,0.15739602504603,3.346790078241961,0.000817530943067,0.001805288037728
ADA2,1966.0735896174187,-0.149011928821353,0.174052588856469,-0.856131642742953,0.39192496778863,0.481075060863204
ADAD1,3.067909417677213,-1.548450711092865,0.615672601196556,-2.515055417576581,0.011901367472178,0.021446848555122
ADAD2,21.087263078351683,2.026495769884047,0.361625600602726,5.603850409115016,2.0964166e-08,8.5826944e-08
ADAL,795.2741312031822,-0.046768976100453,0.07975865688324,-0.586381189554372,0.557619382133003,0.644529185399114
